"","date","LabID","Month","LABPH","SPCOND","CA","MG","Sodium","K","NH4","SO4","NO3","CL","WSOC","LWC","Hplus","SampleVolume","TOC","Cations","Anions","CatAnRat","RPD","Ratio","HCond","Regime","PredCond","Class","SurplusNH4","HCO3Gas","pHBin","IonBalance","IonBalanceHCO3","LWCCalc","RAIN_HR","PSA","WSP","WDR","Temperature","Year","NH4Mass","SO4Mass","NO3Mass","CAMass","WSOCMass","KMass","TOCMass","CLMass","NaMass","MGMass"
"815",2012-08-28 09:00:00,"12C3223",8,4.04,55.9559,11.52000774,3.547682544,1.151000578,1.557562569,123.5711796,176.243382,38.5394688,1.946214,615.0750968,0.473,9.1201083935591e-05,2641,615.0750968,232.548516966591,216.7290648,1.07299183513383,7.04217294991116,1.07299183513383,31.874778835489,"Linear",59.0067424298503,"Valid",-91.2116712,0.0667210348697757,"(3.98,4.76]",15.8194521665909,15.7527311317212,0.473333333333333,0,990.333333333333,8.6,324.333333333333,11.4633333333333,2012,58.490358344,83.42186748,18.242015232,5.4528036636,291.135545818667,0.73724628266,291.135545818667,0.92120796,0.544806940253333,1.67923640416
"816",2012-08-28 12:00:00,"12C3224",8,4.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,5.03500608787905e-05,1308,NA,NA,NA,NA,NA,NA,17.5973462771373,NA,NA,NA,NA,0.120854485480695,"(3.98,4.76]",NA,NA,0.12,0,331,5.9,324,11.37,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817",2012-08-31 21:00:00,"12C3229",8,6.575,120.4945,370.016323,44.41659376,4.78825984,11.51604425,537.1223297,386.410872,321.7600512,10.5687882,1533.955001,0.37,2.66072505979881e-07,110,1533.955001,968.12562305598,718.7397114,1.34697666999673,29.5679692459159,1.34697666999673,0.0929923408399684,"Non-Linear",119.762833626631,"Invalid",-171.0485935,22.8698214384016,"(6.3,7.08]",249.38591165598,226.516090217578,0.365,0,998.5,8.05,342.5,13.615,2012,196.0496503405,141.03996828,117.442418688,135.055957895,559.893575365,4.20335615125,559.893575365,3.857607693,1.7477148416,16.2120567224
"818",2012-09-01 00:00:00,"12C3230",9,6.331,47.8595,151.2357324,29.25511205,2.041274144,3.938806846,208.4591413,187.475772,77.9256576,3.10266,943.0858368,0.25,4.66659380314288e-07,561,943.0858368,395.396726120314,268.5040896,1.47259107564935,38.2263836752902,1.47259107564935,0.163097453419844,"Non-Linear",47.2438063923362,"Invalid",-56.9422883,13.0395550976169,"(6.3,7.08]",126.892636520314,113.853081422697,0.25,0,533.333333333333,6.03333333333333,244.333333333333,12.33,2012,52.114785325,46.868943,19.4814144,37.8089331,235.7714592,0.9847017115,235.7714592,0.775665,0.510318536,7.3137780125
"819",2012-09-04 00:00:00,"12C3231",9,5.12,18.8055,43.71642528,16.88006659,5.137070302,1.883976243,49.97312928,57.69222,38.618496,5.1137478,327.8054307,0.6,7.58577575029184e-06,356,327.8054307,125.176443445292,101.4244638,1.23418393112858,20.963710987777,1.23418393112858,2.651228624727,"Non-Linear",17.9897939382127,"Valid",-46.33758672,0.802163272647996,"(4.76,5.53]",23.7519796452919,22.9498163726439,0.6,0,1969,8.26666666666667,243.333333333333,12.3133333333333,2012,29.983877568,34.615332,23.1710976,26.229855168,196.68325842,1.1303857458,196.68325842,3.06824868,3.0822421812,10.128039954
"820",2012-09-04 03:00:00,"12C3232",9,4.787,14.0295,14.42925284,7.537251648,1.779677172,0.651062535,26.08981638,33.563922,24.8355072,2.989836,150.8446362,1.183,1.63305194789433e-05,723,150.8446362,66.8175800539433,61.3892652,1.08842449630662,8.46805775961699,1.08842449630662,5.7075165578907,"Linear",13.7120495747204,"Valid",-32.30961282,0.372617093367665,"(4.76,5.53]",5.42831485394335,5.05569776057568,1.09,0,2854,7.3,253,12.39,2012,28.4378998542,36.58467498,27.070702848,15.7278855956,164.420653458,0.70965816315,164.420653458,3.25892124,1.93984811748,8.21560429632
"821",2012-09-04 09:00:00,"12C3234",9,4.576,16.4164,10.03863719,5.980198112,0.602403802,0.419897609,29.40201082,42.093876,26.5112064,2.6541846,126.3500549,0.72,2.65460556197554e-05,2029,126.3500549,72.9892031527554,71.259267,1.02427664815519,2.3985504330458,1.02427664815519,9.27784643910452,"Linear",17.8818245344672,"Valid",-39.20307158,0.229225418216161,"(3.98,4.76]",1.72993615275543,1.50071073453927,0.72,0,1506.66666666667,4.46666666666667,254,13.7166666666667,2012,21.1694477904,30.30759072,19.088068608,7.2278187768,90.972039528,0.30232627848,90.972039528,1.911012912,0.43373073744,4.30574264064
"822",2012-09-04 12:00:00,"12C3235",9,4.376,32.1321,19.46840788,10.1598525,3.52377298,1.087713079,86.6706493,97.10448,54.7964928,6.3125028,303.7273792,0.34,4.20726628384444e-05,1188,303.7273792,162.983058577444,158.2134756,1.03014650275115,2.96988446009159,1.03014650275115,14.7043956620363,"Linear",35.1991740650688,"Valid",-65.2303235,0.144631461165031,"(3.98,4.76]",4.76958297744434,4.62495151627931,0.34,0,941.333333333333,4.36666666666667,228.333333333333,14.22,2012,29.468020762,33.0155232,18.630807552,6.6192586792,103.267308928,0.36982244686,103.267308928,2.146250952,1.1980828132,3.45434985
"823",2012-09-04 15:00:00,"12C3236",9,4.272,31.7317,12.68299716,5.734321568,2.172116128,0.599678342,61.59427672,76.62801,48.3323904,4.357827,263.9028707,0.4,5.34564359396971e-05,353,263.9028707,136.239825857697,129.3182274,1.0535237653412,5.21287031049321,1.0535237653412,18.6830243609241,"Linear",34.3413211203359,"Valid",-63.36612368,0.113831582567388,"(3.98,4.76]",6.92159845769712,6.80776687512973,0.4,0,1178,4.46666666666667,224.333333333333,14.6233333333333,2012,24.637710688,30.651204,19.33295616,5.073198864,105.56114828,0.2398713368,105.56114828,1.7431308,0.8688464512,2.2937286272
"824",2012-09-04 18:00:00,"12C3237",9,4.554,14.1141,4.849773152,2.702008768,1.125641244,0.368513416,26.69175132,34.906812,18.7358976,2.185965,163.4251173,0.79,2.79254384123734e-05,589,163.4251173,63.6631263123734,55.8286746,1.14033024728789,13.1129527759291,1.14033024728789,9.75994072512449,"Linear",16.5366944114229,"Valid",-26.95095828,0.217902781384149,"(3.98,4.76]",7.83445171237336,7.61654893098921,0.83,0,2014,5.1,190,14.67,2012,22.1541535956,28.97265396,15.550795008,4.02531171616,135.642847359,0.30586613528,135.642847359,1.81435095,0.93428223252,2.24266727744
"825",2012-09-05 00:00:00,"12C3239",9,5.585,NA,NA,NA,NA,NA,4.539292434,3.626844,3.096576,2.0703204,NA,0.4,2.60015956316527e-06,132,NA,NA,8.7937404,NA,NA,NA,0.908755767326263,NA,NA,NA,-2.184127566,2.34025280126285,"(5.53,6.3]",NA,NA,0.4,0,941.333333333333,11.5,77,10.0833333333333,2012,1.8157169736,1.4507376,1.2386304,NA,NA,NA,NA,0.82812816,NA,NA
"826",2012-09-05 03:00:00,"12C3240",9,5.514,1.8979,1.556873794,0.980955248,-0.444071082,0.163027798,-0.845635998,1.016016,0.838656,0.4146282,11.70870756,0.457,3.06196343369068e-06,51,11.70870756,4.47311319369068,2.2693002,1.97114211407141,65.3716366828807,1.97114211407141,1.07015622007489,"Linear",1.31572015350769,"Valid",-2.700307998,1.98729698548145,"(4.76,5.53]",2.20381299369068,0.216516008209226,0.456666666666667,0,1165,12.5,139.666666666667,11.0833333333333,2012,-0.38617377242,0.46398064,0.38298624,0.710972365926667,5.3469764524,0.0744493610866667,5.3469764524,0.189346878,-0.20279246078,0.447969563253333
"827",2012-09-08 21:00:00,"12C3249",9,4.768,9.4141,2.454928182,1.226831792,0.689617292,0.342834108,17.9812127,24.83826,6.6915072,0.6797646,80.53602648,0.413,1.70608238900312e-05,142,80.53602648,39.7562479640312,32.2095318,1.23430070982998,20.9730685577956,1.23430070982998,5.96275794956592,"Linear",10.0729648757061,"Valid",-13.5485545,0.356666872634647,"(4.76,5.53]",7.54671616403125,7.1900492913966,0.33,0,1819,14.9,263,NA,2012,5.933800191,8.1966258,2.208197376,0.81012630006,26.5768887384,0.11313525564,26.5768887384,0.224322318,0.22757370636,0.40485449136
"828",2012-09-09 21:00:00,"12C3253",9,5.566,15.7728,8.541846607,4.914733088,16.21213958,1.062033771,77.12412071,38.290062,19.0536192,12.6391086,391.7868341,0.357,2.71643926883908e-06,124,391.7868341,110.571313024839,69.9827898,1.57997863961747,44.9599566997547,1.57997863961747,0.94939552445926,"Non-Linear",13.6692566947373,"Invalid",19.78043951,2.24007610669995,"(5.53,6.3]",40.5885232248391,38.3484471181391,0.356666666666667,0,663.666666666667,9.1,339.333333333333,3.16666666666667,2012,27.5076030532333,13.65678878,6.795790848,3.04659195649667,139.737304162333,0.37879204499,139.737304162333,4.507948734,5.78232978353333,1.75292146805333
"829",2012-09-10 00:00:00,"12C3254",9,5.49,8.1245,6.396466734,3.02984416,6.706782628,0.753805344,35.85903539,15.529638,10.733184,5.7483828,251.8820364,0.633,3.23593656929628e-06,1042,251.8820364,55.9818708252963,32.0112048,1.74882111357759,54.4830734803982,1.74882111357759,1.13095983096905,"Non-Linear",7.14895326323385,"Valid",9.59621339,1.88045425833277,"(4.76,5.53]",23.9706660252963,22.0902117669635,0.633333333333333,0,955.333333333333,8.73333333333333,343.666666666667,3.24666666666667,2012,22.7107224136667,9.8354374,6.7976832,4.0510955982,159.52528972,0.4774100512,159.52528972,3.64064244,4.24762899773333,1.91890130133333
"830",2012-09-10 03:00:00,"12C3255",9,5.326,4.3747,3.053664376,1.390749488,2.390128104,0.625383227,15.9340906,10.218456,3.741696,1.7685162,102.1621888,1.147,4.72063041263591e-06,1850,102.1621888,28.1146462076359,15.7286682,1.78747786208853,56.5011025055109,1.78747786208853,1.64986032921625,"Linear",4.46270948952115,"Valid",1.9739386,1.28902925446988,"(4.76,5.53]",12.3859780076359,11.096948753166,1.14666666666667,0,1439,6.1,338.333333333333,3.34333333333333,2012,18.2710905546667,11.71716288,4.29047808,3.50153515114667,117.145976490667,0.717106100293333,117.145976490667,2.027898576,2.74068022592,1.59472607957333
"831",2012-09-10 06:00:00,"12C3256",9,5.143,4.2854,1.606726891,1.30879064,2.172116128,0.625383227,9.631458069,6.179376,3.2272128,1.9772406,98.668767,0.743,7.194489780037e-06,2707,98.668767,22.538964735037,11.3838294,1.97991062085286,65.7677860534222,1.97991062085286,2.51447417812293,"Linear",4.41872460714423,"Valid",0.224869269,0.845790443446376,"(4.76,5.53]",11.155135335037,10.3093448915906,0.743333333333333,0,927,7.03333333333333,344,2.05666666666667,2012,7.15938383129,4.59333616,2.398894848,1.19433365564333,73.34378347,0.464868198736667,73.34378347,1.469748846,1.61460632181333,0.972867709066667
"832",2012-09-10 09:00:00,"12C3257",9,5.014,6.0314,3.253226473,2.456132224,4.831844836,0.522640418,11.40544207,9.437706,5.2722432,4.4678304,174.0276856,1.025,9.68277856261249e-06,2138,174.0276856,32.1520645836125,19.1777796,1.67652696267364,50.5525983566287,1.67652696267364,3.38413110763306,"Linear",6.30078047602416,"Valid",-3.30450713,0.628438486130795,"(4.76,5.53]",12.9742849836125,12.3458464974817,0.49,0,718,5.8,349,1.89,2012,5.5886666143,4.62447594,2.583399168,1.59408097177,85.273565944,0.25609380482,85.273565944,2.189236896,2.36760396964,1.20350478976
"833",2012-09-14 21:00:00,"12C3260",9,5.007,7.3778,6.745737831,2.702008768,0.384391826,1.524363623,14.9664932,16.589376,10.8267264,0.7728444,91.12552363,0.283,9.84011105761134e-06,369,91.12552363,36.1631063056113,28.1889468,1.28288249157331,24.7829218207679,1.28288249157331,3.43911881463517,"Linear",7.37621831012477,"Valid",-12.4496092,0.618390449640416,"(4.76,5.53]",7.97415950561134,7.35576905597093,0.283333333333333,2.87,593.666666666667,15.4666666666667,278,21.93,2012,4.24050640666667,4.7003232,3.06757248,1.91129238545,25.8188983618333,0.431903026516667,25.8188983618333,0.21897258,0.108911017366667,0.765569150933333
"834",2012-09-15 00:00:00,"12C3261",9,5.067,4.1076,1.856191988,0.8989964,0.209964846,0.13734849,8.446603068,5.73591,5.2028928,0.2425716,42.87542465,0.733,8.57037845230369e-06,579,42.87542465,20.1194832443037,11.1813744,1.79937479280755,57.1109516925988,1.79937479280755,2.99534726908014,"Linear",4.64451853921174,"Valid",-2.492199732,0.71000723425373,"(4.76,5.53]",8.9381088443037,8.22810161004996,0.733333333333333,0,1492,11.7333333333333,266,21.2533333333333,2012,6.1941755832,4.206334,3.81545472,1.36120745786667,31.4419780766667,0.100722226,31.4419780766667,0.17788584,0.1539742204,0.659264026666667
"835",2012-09-15 03:00:00,"12C3262",9,5.121,4.9052,4.700114055,2.128296832,0.471605316,0.394192724,11.51731394,9.762498,5.588352,0.3441132,86.0770463,0.75,7.56832895020974e-06,1758,86.0770463,26.7798518172097,15.6949632,1.70627044332348,52.1951119161716,1.70627044332348,2.6451309680983,"Linear",5.1443913177584,"Valid",-3.83353606,0.804012449968798,"(4.76,5.53]",11.0848886172097,10.2808761672409,0.75,0,1550.33333333333,19.3666666666667,275,18.2633333333333,2012,8.637985455,7.3218735,4.191264,3.52508554125,64.557784725,0.295644543,64.557784725,0.2580849,0.353703987,1.596222624
"836",2012-09-15 06:00:00,"12C3263",9,5.291,2.6221,2.105657085,1.062914096,0.209964846,0.291475492,8.173464969,3.628926,1.57248,0.183339,44.77898983,0.817,5.11681835540307e-06,943,44.77898983,16.9602948434031,5.384745,3.1496932247308,103.607332316487,3.1496932247308,1.78832801521337,"Linear",3.01985431202497,"Invalid",2.972058969,1.18922155894052,"(4.76,5.53]",11.5755498434031,10.3863282844626,0.816666666666667,0,1290.66666666667,16.4333333333333,299,17.8,2012,6.67499639135,2.9636229,1.284192,1.71961995275,36.5695083611667,0.238038318466667,36.5695083611667,0.14972685,0.1714712909,0.868046511733333
"837",2012-09-15 09:00:00,"12C3264",9,5.22,3.33,1.756435891,0.8989964,0.558818806,0.342834108,9.519586203,4.928094,1.93536,0.4625784,76.14568783,0.733,6.02559586074358e-06,2154,76.14568783,19.1022672687436,7.3260324,2.60745055792322,89.1183694475145,2.60745055792322,2.10594575332988,"Linear",3.57930091772348,"Valid",2.656132203,1.00986372834453,"(4.76,5.53]",11.7762348687436,10.766371140399,0.733333333333333,0,1040.33333333333,11.5666666666667,329.333333333333,17.3133333333333,2012,6.9810298822,3.6139356,1.419264,1.28805298673333,55.8401710753333,0.2514116792,55.8401710753333,0.33922416,0.409800457733333,0.659264026666667
"838",2012-09-15 12:00:00,"12C3265",9,4.875,8.1953,3.752156667,1.390749488,0.994842758,0.573999034,16.51335181,18.421536,6.2205696,0.7982298,175.2114194,0.26,1.33352143216332e-05,2223,175.2114194,36.5603140786332,25.4403354,1.43710031742086,35.8705232030365,1.43710031742086,4.66065740541082,"Linear",8.24326736276112,"Valid",-8.12875379,0.4563129286611,"(4.76,5.53]",11.1199786786332,10.6636657499721,0.4,1.18,692,7.2,318,17.29,2012,6.605340724,7.3686144,2.48822784,1.5008626668,70.08456776,0.2295996136,70.08456776,0.31929192,0.3979371032,0.5562997952
"839",2012-09-15 18:00:00,"12C3266",9,5.334,5.9322,3.50269157,2.128296832,2.25928612,0.342834108,25.25809507,9.487674,8.1462528,2.53854,233.6412295,0.383,4.63446919736288e-06,362,233.6412295,38.1256728973629,20.1724668,1.88998565596166,61.5910085315295,1.88998565596166,1.61974698447833,"Non-Linear",5.47184221668833,"Valid",7.62416827,1.31299409755284,"(4.76,5.53]",17.9532060973629,16.64021199981,0.383333333333333,0,844.666666666667,13.1666666666667,297.333333333333,17.72,2012,9.68226977683333,3.6369417,3.12273024,1.34269843516667,89.5624713083333,0.1314197414,89.5624713083333,0.973107,0.866059679333333,0.815847118933334
"840",2012-09-15 21:00:00,"12C3267",9,5.376,3.6191,2.005900988,1.144872944,0.864044272,0.163027798,15.5622192,5.896224,3.4449408,1.0266984,117.4437443,0.843,4.20726628384444e-06,1000,117.4437443,23.9473314858444,10.3678632,2.30976538018407,79.1455121275835,2.30976538018407,1.47043956620363,"Linear",3.64639746228183,"Valid",6.2210544,1.44631461165031,"(4.76,5.53]",13.5794682858444,12.1331536741941,0.843333333333333,0,1250.66666666667,7.4,335.333333333333,17.4433333333333,2012,13.124138192,4.97248224,2.905233408,1.69164316654667,99.0442243596667,0.137486776313333,99.0442243596667,0.865848984,0.728677336053333,0.965509516106667
"841",2012-09-16 00:00:00,"12C3268",9,5.301,4.2871,1.955997988,1.144872944,1.692463682,0.445576917,16.41134773,8.228064,3.3288192,2.087244,136.3134669,0.597,5.00034534976978e-06,2258,136.3134669,26.6506046107698,13.6441272,1.95326562264604,64.5567141225815,1.95326562264604,1.74762069974454,"Linear",4.30451329398924,"Valid",4.85446453,1.21692208753303,"(4.76,5.53]",13.0064774107698,11.7895553232368,0.596666666666667,0,845.666666666667,7.8,331,15.3133333333333,2012,9.79210414556667,4.90941152,1.986195456,1.16707879950667,81.333701917,0.26586089381,81.333701917,1.24538892,1.00983666359333,0.683107523253333
"842",2012-09-17 03:00:00,"12C3269",9,5.401,36.6896,56.33933923,13.6838361,1.823262168,2.86002014,182.9855626,108.413904,114.1749504,4.3126974,312.4303786,0.667,3.9719154946944e-06,1515,312.4303786,261.663935732694,226.9015518,1.15320469894069,14.2303886867851,1.15320469894069,1.38818446539569,"Non-Linear",36.3847848690115,"Valid",-39.6032918,1.53201414016893,"(4.76,5.53]",34.7623839326944,33.2303697925255,0.666666666666667,5.10333333333333,1573.66666666667,13.7,297.666666666667,26.93,2012,121.990375066667,72.275936,76.1166336,37.5595594866667,208.286919066667,1.90668009333333,208.286919066667,2.8751316,1.215508112,9.1225574
"843",2012-09-17 06:00:00,"12C3270",9,6.637,54.9347,124.9920441,17.37173739,3.131377522,5.248758478,276.1213857,125.881884,166.0442112,4.273209,450.4769857,0.25,2.30674718872007e-07,2131,450.4769857,427.095977908872,296.1993042,1.44192093584557,36.1945327023906,1.44192093584557,0.0806208142457665,"Non-Linear",51.546952558998,"Invalid",-15.8047095,26.3792700439109,"(6.3,7.08]",130.896673708872,104.517403664961,0.25,0,547,14.9,299,27.34,2012,69.030346425,31.470471,41.5110528,31.248011025,112.619246425,1.3121896195,112.619246425,1.06830225,0.7828443805,4.3429343475
"844",2012-09-18 06:00:00,"12C3271",9,4.37,40.4782,33.28879421,13.19208301,2.69535357,1.318878005,119.4127394,110.641644,77.1111936,6.1883964,365.3979291,0.787,4.26579518801593e-05,281,365.3979291,212.565800075159,193.941234,1.09603200769136,9.16321958242708,1.09603200769136,14.9089541821157,"Linear",41.4384064515662,"Valid",-68.3400982,0.142647043123937,"(3.98,4.76]",18.6245660751593,18.4819190320353,0.755,4.395,3560.5,16.85,211.5,9.505,2012,90.156618247,83.53444122,58.218951168,25.13303962855,275.8754364705,0.995752893775,275.8754364705,4.672239282,2.03499194535,9.96002267255
"845",2012-09-18 09:00:00,"12C3272",9,5.062,6.3708,3.50269157,2.783967616,0.209964846,0.085989874,15.47662448,15.27147,7.4317824,0.9251568,62.07617314,0.363,8.66961875758216e-06,1009,62.07617314,30.7288571435822,23.6284092,1.30050469684528,26.1251104818316,1.30050469684528,3.03003175577497,"Linear",6.36518405743356,"Valid",-7.22662792,0.701879848650339,"(4.76,5.53]",7.10044794358216,6.39856809493182,0.363333333333333,0,1803.33333333333,15.1,172.666666666667,10.4666666666667,2012,5.62317356106667,5.5486341,2.700214272,1.27264460376667,22.5543429075333,0.0312429875533333,22.5543429075333,0.336140304,0.07628722738,1.01150823381333
"846",2012-09-18 12:00:00,"12C3273",9,5.257,3.669,3.153420473,2.21025568,0.209964846,-0.068137128,7.469137884,4.51794,5.1061248,0.733356,36.50276064,0.323,5.53350109215737e-06,1778,36.50276064,18.5081428471574,10.3574208,1.78694514827064,56.4736732446244,1.78694514827064,1.933958631709,"Linear",3.5766392318911,"Valid",-2.154926916,1.09967100396026,"(4.76,5.53]",8.15072204715737,7.05105104319711,0.323333333333333,0,1080,17.3333333333333,184,11.7633333333333,2012,2.41502124916,1.4608006,1.650980352,1.01960595293667,11.8025592736,-0.02203100472,11.8025592736,0.23711844,0.06788863354,0.714649336533333
"847",2012-09-18 15:00:00,"12C3274",9,5.3,3.4696,2.654490279,1.882502576,0.776830782,0.265770607,5.254152549,4.191066,4.4239104,0.7361766,43.86858547,0.233,5.01187233627272e-06,907,43.86858547,15.8456191292727,9.351153,1.69450966413155,51.5499850215154,1.69450966413155,1.75164938152732,"Linear",3.16256401568202,"Valid",-3.360823851,1.21412324439878,"(4.76,5.53]",6.49446612927272,5.28034288487395,0.233333333333333,0,1117.66666666667,20.7666666666667,197.666666666667,13.28,2012,1.2259689281,0.9779154,1.03224576,0.6193810651,10.2360032763333,0.0620131416333333,10.2360032763333,0.17177454,0.1812605158,0.439250601066667
"848",2012-09-18 18:00:00,"12C3275",9,5.392,2.7617,1.357261794,0.817037552,0.035581364,-0.04245782,6.475207911,2.327676,2.1482496,0.5020668,16.47444751,0.36,4.05508535448383e-06,577,16.47444751,12.6977161554838,4.9779924,2.55077049846115,87.3483937716184,2.55077049846115,1.4172523313921,"Linear",2.394371471788,"Valid",1.999282311,1.50059250779999,"(4.76,5.53]",7.71972375548384,6.21913124768385,0.36,0,2260.66666666667,10.8,251.666666666667,11.59,2012,2.33107484796,0.83796336,0.773369856,0.48861424584,5.9308011036,-0.0152848152,5.9308011036,0.180744048,0.01280929104,0.29413351872
"849",2012-09-18 21:00:00,"12C3276",9,5.12,4.3369,0.9581376,0.817037552,-0.00804713,0.188732683,8.308398627,4.719894,5.0770944,0.5838642,53.30340516,0.367,7.58577575029184e-06,2046,53.30340516,17.8500350822918,10.3808526,1.71951532018592,52.9149672256106,1.71951532018592,2.651228624727,"Linear",4.161064028525,"Valid",-1.488589773,0.802163272647996,"(4.76,5.53]",7.46918248229184,6.66701920964384,0.366666666666667,0,2193.66666666667,11.1333333333333,256,10.0833333333333,2012,3.0464128299,1.7306278,1.86160128,0.35131712,19.544581892,0.0692019837666667,19.544581892,0.21408354,-0.00295061433333333,0.299580435733333
"850",2012-09-19 00:00:00,"12C3277",9,5.16,4.5962,1.856191988,0.817037552,0.122794854,0.240091299,12.24464738,7.222458,5.2803072,0.7079706,64.31076418,0.33,6.91830970918936e-06,636,64.31076418,22.1990727821894,13.2107358,1.68038125341886,50.7674982841357,1.68038125341886,2.41794924336168,"Linear",4.50506543859358,"Valid",-0.25811782,0.879554538205389,"(4.76,5.53]",8.98833698218936,8.10878244398397,0.33,0,1931,15.7333333333333,264,4.59666666666667,2012,4.0407336354,2.38341114,1.742501376,0.61254335604,21.2225521794,0.07923012867,21.2225521794,0.233630298,0.04052230182,0.26962239216
"851",2013-06-02 03:00:00,"13C3005",6,4.873,36.8004,33.16757982,10.48242146,24.00171792,3.734446616,183.3520566,79.222182,54.3481344,11.6124102,1042.988624,1.493,1.33967668742593e-05,134,1042.988624,268.134989290259,145.1827266,1.84687941582067,59.4952783117115,1.84687941582067,4.68217002255364,"Non-Linear",33.2778943871156,"Invalid",49.7817402,0.4542163611968,"(4.76,5.53]",122.952262690259,122.498046329063,1.49333333333333,0,1109.33333333333,9.03333333333333,235,13.9966666666667,2013,273.805737856,118.30512512,81.159880704,49.5302525312,1557.52967850667,5.57677361322667,1557.52967850667,17.341199232,35.8425654272,15.6537493802667
"852",2013-06-02 18:00:00,"13C3009",6,5.04,24.264,17.92361061,5.225864016,2.047711848,5.022018373,124.8125803,79.138902,34.7106816,3.0265038,NA,1.163,9.1201083935591e-06,71,NA,164.151893540559,116.8760874,1.40449511266373,33.6449103625439,1.40449511266373,3.1874778835489,"Non-Linear",23.2215608380162,"Invalid",10.9629967,0.667210348697758,"(4.76,5.53]",47.2758061405591,46.6085957918613,1.16333333333333,0,887.333333333333,11.4666666666667,250.333333333333,26.9166666666667,2013,145.198635082333,92.06492266,40.380092928,20.8511336763,NA,5.84228137392333,NA,3.520832754,2.38217144984,6.07942180528
"853",2013-06-02 21:00:00,"13C3010",6,5.407,23.0508,18.0232669,4.733123472,0.379172066,2.270137789,134.7159015,76.823718,39.376512,2.0759616,340.0898535,1.517,3.91741877107783e-06,180,340.0898535,164.039020498078,118.2761916,1.38691496808456,32.4196691761545,1.38691496808456,1.3691378604917,"Non-Linear",21.9004574107218,"Invalid",18.5156715,1.55332657982687,"(4.76,5.53]",45.7628288980778,44.209502318251,1.51666666666667,0,1438,10.8,251,26.17,2013,204.319117275,116.5159723,59.7210432,27.3352881316667,515.802944475,3.44304231331667,515.802944475,3.14854176,0.575077633433333,7.1785705992
"854",2013-06-03 00:00:00,"13C3011",6,5.349,13.5474,8.757327761,2.92616128,0.55481699,1.235036599,72.83617964,42.22296,22.8082176,1.4272236,NA,1.263,4.47713304176362e-06,334,NA,90.7866553117636,66.4584012,1.36606739964373,30.9431083576781,1.36606739964373,1.56475799809639,"Non-Linear",12.8310799046774,"Valid",7.80500204,1.35913555497804,"(4.76,5.53]",24.3282541117636,22.9691185567856,1.26333333333333,0,1483.33333333333,11.9,254,23.6266666666667,2013,92.0163736118667,53.3416728,28.814381568,11.0634240713967,NA,1.56026290340333,NA,1.803059148,0.700918797366667,3.69671708373333
"855",2013-06-03 03:00:00,"13C3012",6,4.993,11.4243,5.419615509,2.022721328,0.423105046,1.03305503,48.36185288,31.683876,19.2923136,0.8856684,159.6452116,1.243,1.01624869287069e-05,199,159.6452116,67.4228367217069,51.861858,1.300046687909,26.0904867267522,1.300046687909,3.55178918158308,"Non-Linear",11.6151547818022,"Valid",-2.61433672,0.598773778910253,"(4.76,5.53]",15.5609787217069,14.9622049427967,1.24333333333333,0,1545,9.66666666666667,249.333333333333,15.6166666666667,2013,60.1299037474667,39.39361916,23.986776576,6.73838861619,198.492213089333,1.28443175396667,198.492213089333,1.101181044,0.526060607193333,2.51491685114667
"856",2013-06-03 06:00:00,"13C3013",6,5.183,5.3785,2.231312839,1.037075664,0.15963766,0.528113896,18.86027721,10.578642,8.2768896,0.5133492,81.87020388,1.1,6.56145266302906e-06,722,81.87020388,29.3778699320291,19.3688808,1.51675619440175,41.0652565831538,1.51675619440175,2.29322770572865,"Linear",5.39147106296616,"Valid",0.00474560999999873,0.927390779745227,"(4.76,5.53]",10.0089891320291,9.08159835228383,1.1,0,1713.33333333333,9.86666666666667,249.333333333333,10.5566666666667,2013,20.746304931,11.6365062,9.10457856,2.4544441229,90.057224268,0.5809252856,90.057224268,0.56468412,0.175601426,1.1407832304
"857",2013-06-03 09:00:00,"13C3014",6,5.248,4.0036,1.733181093,0.95495224,0.20357064,0.654361968,13.71877264,5.136294,4.4722944,0.465399,96.57313022,0.86,5.64936974812302e-06,1756,96.57313022,22.914208329123,10.0739874,2.27459172016862,77.8473671889079,2.27459172016862,1.974454726969,"Linear",3.9613201210685,"Valid",4.11018424,1.07711673562341,"(4.76,5.53]",12.840220929123,11.7631041934996,0.95,2.56,1595,8.4,248.5,7.375,2013,13.032834008,4.8794793,4.24867968,1.64652203835,91.744473709,0.6216438696,91.744473709,0.44212905,0.193392108,0.907204628
"858",2013-06-06 18:00:00,"13C3017",6,4.411,NA,36.80421105,9.332528944,3.847920076,4.946284876,124.110249,68.168844,91.9005696,7.1276562,NA,0.06,3.88150365990649e-05,154,NA,217.856230545065,167.1970698,1.30299072110332,26.3128043310714,1.30299072110332,13.5658552913732,NA,38.4983509575318,"Invalid",-35.9591646,0.156769933370989,"(3.98,4.76]",50.6591607450648,50.5023908116939,0.06,0,284.333333333333,13.3333333333333,122.666666666667,5.4,2013,7.44661494,4.09013064,5.514034176,2.208252663,NA,0.29677709256,NA,0.427659372,0.23087520456,0.55995173664
